Emissão;CTRC;Cliente;Peso;Remetente;C. Pedido;Destinatário;Valor Nota;CFOP;CST;Frete Valor;BC ST;Alíquota ICMSST;ICMS ST
19/01/2026;110215;LACTALIS COMERCIO E DISTRIBUICAO - BA;707.8770;LACTALIS COMERCIO E DISTRIBUICAO - BA;DESCARGA;SENDAS DISTRIBUIDORA SA;8303.80;6352;060 - ICMS cobrado por substituição tributária;6000;6818;1200;818
01/01/2026;110219;LACTALIS COMERCIO E DISTRIBUICAO - BA;6859.9510;LACTALIS COMERCIO E DISTRIBUICAO - BA;53172491;MAFRIOS DIST E IMPORTADORA LTDA;72888.18;6352;060 - ICMS cobrado por substituição tributária;4.554,75;5.175,85;1200;62110
05/01/2026;110354;LACTALIS COMERCIO E DISTRIBUICAO - BA;423.6400;LACTALIS COMERCIO E DISTRIBUICAO - BA;53172492;SENDAS DISTRIBUIDORA SA;4655.32;6352;060 - ICMS cobrado por substituição tributária;42264;48027;1200;5763
05/01/2026;110355;LACTALIS COMERCIO E DISTRIBUICAO - BA;401.6100;LACTALIS COMERCIO E DISTRIBUICAO - BA;53172492;ATAKAREJO DIST DE ALIM E BEB SA;3374.00;6352;060 - ICMS cobrado por substituição tributária;40064;45527;1200;5463
05/01/2026;110356;LACTALIS COMERCIO E DISTRIBUICAO - BA;536.9200;LACTALIS COMERCIO E DISTRIBUICAO - BA;53172492;ATAKAREJO DIST DE ALIM E BEB SA;6070.80;6352;060 - ICMS cobrado por substituição tributária;53563;60867;1200;7304
05/01/2026;110357;LACTALIS COMERCIO E DISTRIBUICAO - BA;697.2000;LACTALIS COMERCIO E DISTRIBUICAO - BA;53172492;ATAKAREJO DIST DE ALIM E BEB SA ATAKAREJO;8641.19;6352;060 - ICMS cobrado por substituição tributária;69550;79034;1200;9484
05/01/2026;110358;ITAMBE COMERCIO E DISTRIBUICAO - BA;1065.3500;ITAMBE COMERCIO E DISTRIBUICAO - BA;53172492;DISTRIBUIDORA TIO LUIZ LTDA;12526.38;6352;060 - ICMS cobrado por substituição tributária;1.062,74;1.207,66;1200;14492
05/01/2026;110359;ITAMBE COMERCIO E DISTRIBUICAO - BA;332.2500;ITAMBE COMERCIO E DISTRIBUICAO - BA;53172492;ATAKAREJO DIST DE ALIM E BEB SA;3620.41;6352;060 - ICMS cobrado por substituição tributária;33145;37665;1200;4520
05/01/2026;110360;ITAMBE COMERCIO E DISTRIBUICAO - BA;374.9500;ITAMBE COMERCIO E DISTRIBUICAO - BA;53172492;ATAKAREJO DIST DE ALIM E BEB SA;4317.40;6352;060 - ICMS cobrado por substituição tributária;37404;42505;1200;5101
05/01/2026;110361;ITAMBE COMERCIO E DISTRIBUICAO - BA;734.0800;ITAMBE COMERCIO E DISTRIBUICAO - BA;53172492;ATAKAREJO DIST DE ALIM E BEB SA ATAKAREJO;8197.36;6352;060 - ICMS cobrado por substituição tributária;73228;83214;1200;9986
05/01/2026;110363;LACTALIS COMERCIO E DISTRIBUICAO - BA;596.7900;LACTALIS COMERCIO E DISTRIBUICAO - BA;53172495;SENDAS DISTRIBUIDORA SA;5972.34;6352;060 - ICMS cobrado por substituição tributária;1.000,23;1.136,63;1200;13640
05/01/2026;110378;LACTALIS COMERCIO E DISTRIBUICAO - BA;390.3700;LACTALIS COMERCIO E DISTRIBUICAO - BA;53172494;SENDAS DISTRIBUIDORA SA;4539.46;6352;060 - ICMS cobrado por substituição tributária;64116;72859;1200;8743
05/01/2026;110389;LACTALIS COMERCIO E DISTRIBUICAO - BA;562.5700;LACTALIS COMERCIO E DISTRIBUICAO - BA;53172493;SENDAS DISTRIBUIDORA SA;5671.68;6352;060 - ICMS cobrado por substituição tributária;59976;68155;1200;8179
05/01/2026;110390;LACTALIS COMERCIO E DISTRIBUICAO - BA;512.9100;LACTALIS COMERCIO E DISTRIBUICAO - BA;53172494;SENDAS DISTRIBUIDORA SA;6082.92;6352;060 - ICMS cobrado por substituição tributária;84241;95728;1200;11487
05/01/2026;110393;LACTALIS COMERCIO E DISTRIBUICAO - BA;11.8000;LACTALIS COMERCIO E DISTRIBUICAO - BA;53172493;WMS SUPERMERCADOS DO BRASIL LTDA;1059.00;6352;060 - ICMS cobrado por substituição tributária;1258;1430;1200;172
05/01/2026;110401;LACTALIS COMERCIO E DISTRIBUICAO - BA;1163.1400;LACTALIS COMERCIO E DISTRIBUICAO - BA;53172493;ATAKAREJO DIST DE ALIM E BEB SA;17220.35;6352;060 - ICMS cobrado por substituição tributária;1.240,07;1.409,17;1200;16910
05/01/2026;110408;LACTALIS COMERCIO E DISTRIBUICAO - BA;304.9000;LACTALIS COMERCIO E DISTRIBUICAO - BA;53172494;ATAKAREJO DIST DE ALIM E BEB SA;4469.22;6352;060 - ICMS cobrado por substituição tributária;50078;56907;1200;6829
05/01/2026;110410;LACTALIS COMERCIO E DISTRIBUICAO - BA;728.9300;LACTALIS COMERCIO E DISTRIBUICAO - BA;53172495;ATAKAREJO DIST DE ALIM E BEB SA ATAKAREJO;8764.84;6352;060 - ICMS cobrado por substituição tributária;1.221,71;1.388,31;1200;16660
05/01/2026;110426;ITAMBE COMERCIO E DISTRIBUICAO - BA;747.1000;ITAMBE COMERCIO E DISTRIBUICAO - BA;53172495;MATEUS SUPERMERCADOS SA;9012.84;6352;060 - ICMS cobrado por substituição tributária;1.252,13;1.422,88;1200;17075
05/01/2026;110432;ITAMBE COMERCIO E DISTRIBUICAO - BA;984.1800;ITAMBE COMERCIO E DISTRIBUICAO - BA;53172493;ATAKAREJO DIST DE ALIM E BEB SA;14111.32;6352;060 - ICMS cobrado por substituição tributária;1.049,26;1.192,34;1200;14308
05/01/2026;110434;ITAMBE COMERCIO E DISTRIBUICAO - BA;536.9200;ITAMBE COMERCIO E DISTRIBUICAO - BA;53172493;MATEUS SUPERMERCADOS SA;5712.96;6352;060 - ICMS cobrado por substituição tributária;57243;65049;1200;7806
05/01/2026;110439;ITAMBE COMERCIO E DISTRIBUICAO - BA;907.0200;ITAMBE COMERCIO E DISTRIBUICAO - BA;53172494;ATAKAREJO DIST DE ALIM E BEB SA;10017.66;6352;060 - ICMS cobrado por substituição tributária;1.489,75;1.692,90;1200;20315
12/01/2026;110832;ITAMBE COMERCIO E DISTRIBUICAO - BA;674.9700;ITAMBE COMERCIO E DISTRIBUICAO - BA;53191640;SENDAS DISTRIBUIDORA SA;5797.87;6352;060 - ICMS cobrado por substituição tributária;76606;87052;1200;10446
12/01/2026;110833;ITAMBE COMERCIO E DISTRIBUICAO - BA;583.4000;ITAMBE COMERCIO E DISTRIBUICAO - BA;53191671;MATEUS SUPERMERCADOS SA;8022.32;6352;060 - ICMS cobrado por substituição tributária;67288;76464;1200;9176
12/01/2026;110834;ITAMBE COMERCIO E DISTRIBUICAO - BA;56.2800;ITAMBE COMERCIO E DISTRIBUICAO - BA;53191675;MATEUS SUPERMERCADOS SA;827.88;6352;060 - ICMS cobrado por substituição tributária;8465;9619;1200;1154
12/01/2026;110835;ITAMBE COMERCIO E DISTRIBUICAO - BA;305.7700;ITAMBE COMERCIO E DISTRIBUICAO - BA;53191671;ATAKAREJO DIST DE ALIM E BEB SA;4112.92;6352;060 - ICMS cobrado por substituição tributária;35266;40075;1200;4809
12/01/2026;110836;ITAMBE COMERCIO E DISTRIBUICAO - BA;448.8300;ITAMBE COMERCIO E DISTRIBUICAO - BA;53191640;MATEUS SUPERMERCADOS SA;5449.46;6352;060 - ICMS cobrado por substituição tributária;50939;57885;1200;6946
12/01/2026;110837;ITAMBE COMERCIO E DISTRIBUICAO - BA;1556.8300;ITAMBE COMERCIO E DISTRIBUICAO - BA;53191675;DISTRIBUIDORA TIO LUIZ LTDA;16173.32;6352;060 - ICMS cobrado por substituição tributária;2.341,77;2.661,10;1200;31933
12/01/2026;110838;ITAMBE COMERCIO E DISTRIBUICAO - BA;247.2700;ITAMBE COMERCIO E DISTRIBUICAO - BA;53191675;ATAKAREJO DIST DE ALIM E BEB SA;3011.15;6352;060 - ICMS cobrado por substituição tributária;37194;42266;1200;5072
12/01/2026;110841;LACTALIS COMERCIO E DISTRIBUICAO - BA;1375.5800;LACTALIS COMERCIO E DISTRIBUICAO - BA;53191640;SENDAS DISTRIBUIDORA SA;11793.12;6352;060 - ICMS cobrado por substituição tributária;1.561,20;1.774,09;1200;21289
12/01/2026;110842;LACTALIS COMERCIO E DISTRIBUICAO - BA;903.2100;LACTALIS COMERCIO E DISTRIBUICAO - BA;53191671;MATEUS SUPERMERCADOS SA;10647.26;6352;060 - ICMS cobrado por substituição tributária;1.041,78;1.183,84;1200;14206
12/01/2026;110844;LACTALIS COMERCIO E DISTRIBUICAO - BA;1219.6600;LACTALIS COMERCIO E DISTRIBUICAO - BA;53191671;ATAKAREJO DIST DE ALIM E BEB SA;16466.68;6352;060 - ICMS cobrado por substituição tributária;1.406,75;1.598,58;1200;19183
12/01/2026;110845;LACTALIS COMERCIO E DISTRIBUICAO - BA;561.6100;LACTALIS COMERCIO E DISTRIBUICAO - BA;53191640;MATEUS SUPERMERCADOS SA;11004.70;6352;060 - ICMS cobrado por substituição tributária;63741;72433;1200;8692
12/01/2026;110846;LACTALIS COMERCIO E DISTRIBUICAO - BA;746.5700;LACTALIS COMERCIO E DISTRIBUICAO - BA;53191675;ATAKAREJO DIST DE ALIM E BEB SA;7648.20;6352;060 - ICMS cobrado por substituição tributária;1.122,96;1.276,09;1200;15313
12/01/2026;110848;ITAMBE COMERCIO E DISTRIBUICAO - BA;145.0300;ITAMBE COMERCIO E DISTRIBUICAO - BA;53190715;MERCANTIL RODRIGUES COMERCIAL LTDA;1409.13;6352;060 - ICMS cobrado por substituição tributária;19729;22419;1200;2690
12/01/2026;110849;ITAMBE COMERCIO E DISTRIBUICAO - BA;173.4300;ITAMBE COMERCIO E DISTRIBUICAO - BA;53190715;CHOCOLAMOUR COM TORTAS FINAS LTDA E;3238.80;6352;060 - ICMS cobrado por substituição tributária;23591;26808;1200;3217
12/01/2026;110850;ITAMBE COMERCIO E DISTRIBUICAO - BA;1958.7200;ITAMBE COMERCIO E DISTRIBUICAO - BA;53190715;SLPPB ALIMENTACOES LTDA;28584.24;6352;060 - ICMS cobrado por substituição tributária;2.664,51;3.027,85;1200;36334
12/01/2026;110851;ITAMBE COMERCIO E DISTRIBUICAO - BA;276.6600;ITAMBE COMERCIO E DISTRIBUICAO - BA;53190715;CASA DA BAVIERA LTDA;5006.40;6352;060 - ICMS cobrado por substituição tributária;37635;42767;1200;5132
12/01/2026;110852;LACTALIS COMERCIO E DISTRIBUICAO - BA;1376.7300;LACTALIS COMERCIO E DISTRIBUICAO - BA;53191672;SENDAS DISTRIBUIDORA SA;12912.88;6352;060 - ICMS cobrado por substituição tributária;1.663,89;1.890,78;1200;22689
12/01/2026;110853;LACTALIS COMERCIO E DISTRIBUICAO - BA;635.6000;LACTALIS COMERCIO E DISTRIBUICAO - BA;53191672;WMS SUPERMERCADOS DO BRASIL LTDA;5377.60;6352;060 - ICMS cobrado por substituição tributária;76817;87292;1200;10475
12/01/2026;110854;ITAMBE COMERCIO E DISTRIBUICAO - BA;671.2900;ITAMBE COMERCIO E DISTRIBUICAO - BA;53191672;SENDAS DISTRIBUIDORA SA;5688.19;6352;060 - ICMS cobrado por substituição tributária;81130;92193;1200;11063
12/01/2026;110855;ITAMBE COMERCIO E DISTRIBUICAO - BA;190.8800;ITAMBE COMERCIO E DISTRIBUICAO - BA;53191672;WMS SUPERMERCADOS DO BRASIL LTDA;1861.16;6352;060 - ICMS cobrado por substituição tributária;23070;26216;1200;3146
12/01/2026;110856;LACTALIS COMERCIO E DISTRIBUICAO - BA;1896.7800;LACTALIS COMERCIO E DISTRIBUICAO - BA;53191674;ATACADAO SA;16744.90;6352;060 - ICMS cobrado por substituição tributária;2.422,74;2.753,11;1200;33037
12/01/2026;110857;LACTALIS COMERCIO E DISTRIBUICAO - BA;450.4800;LACTALIS COMERCIO E DISTRIBUICAO - BA;53191674;ATAKAREJO DIST DE ALIM E BEB SA;6697.60;6352;060 - ICMS cobrado por substituição tributária;57538;65384;1200;7846
12/01/2026;110858;ITAMBE COMERCIO E DISTRIBUICAO - BA;217.8100;ITAMBE COMERCIO E DISTRIBUICAO - BA;53191674;ATACADAO SA;2318.46;6352;060 - ICMS cobrado por substituição tributária;27820;31614;1200;3794
12/01/2026;110859;ITAMBE COMERCIO E DISTRIBUICAO - BA;154.8100;ITAMBE COMERCIO E DISTRIBUICAO - BA;53191674;ATAKAREJO DIST DE ALIM E BEB SA;1729.38;6352;060 - ICMS cobrado por substituição tributária;19774;22470;1200;2696
12/01/2026;110864;LACTALIS COMERCIO E DISTRIBUICAO - BA;1786.9700;LACTALIS COMERCIO E DISTRIBUICAO - BA;53191637;SENDAS DISTRIBUIDORA SA;15847.88;6352;060 - ICMS cobrado por substituição tributária;1.780,16;2.022,91;1200;24275
12/01/2026;110865;LACTALIS COMERCIO E DISTRIBUICAO - BA;687.0800;LACTALIS COMERCIO E DISTRIBUICAO - BA;53191637;ATACADAO SA;5891.50;6352;060 - ICMS cobrado por substituição tributária;68446;77780;1200;9334
12/01/2026;110866;ITAMBE COMERCIO E DISTRIBUICAO - BA;748.3500;ITAMBE COMERCIO E DISTRIBUICAO - BA;53191637;SENDAS DISTRIBUIDORA SA;6211.61;6352;060 - ICMS cobrado por substituição tributária;74550;84716;1200;10166
12/01/2026;110867;ITAMBE COMERCIO E DISTRIBUICAO - BA;264.9600;ITAMBE COMERCIO E DISTRIBUICAO - BA;53191637;ATACADAO SA;2634.32;6352;060 - ICMS cobrado por substituição tributária;26396;29995;1200;3599
12/01/2026;110944;LACTALIS COMERCIO E DISTRIBUICAO - BA;847.0400;LACTALIS COMERCIO E DISTRIBUICAO - BA;53191639;SENDAS DISTRIBUIDORA SA;7372.40;6352;060 - ICMS cobrado por substituição tributária;1.060,05;1.204,60;1200;14455
12/01/2026;110945;LACTALIS COMERCIO E DISTRIBUICAO - BA;568.3900;LACTALIS COMERCIO E DISTRIBUICAO - BA;53191639;ATAKAREJO DIST DE ALIM E BEB SA;6410.82;6352;060 - ICMS cobrado por substituição tributária;71135;80835;1200;9700
12/01/2026;110946;LACTALIS COMERCIO E DISTRIBUICAO - BA;929.7500;LACTALIS COMERCIO E DISTRIBUICAO - BA;53191639;ATAKAREJO DIST DE ALIM E BEB SA ATAKAREJO;9924.48;6352;060 - ICMS cobrado por substituição tributária;1.163,56;1.322,23;1200;15867
12/01/2026;110947;LACTALIS COMERCIO E DISTRIBUICAO - BA;1653.2000;LACTALIS COMERCIO E DISTRIBUICAO - BA;53191638;SENDAS DISTRIBUIDORA SA;14100.56;6352;060 - ICMS cobrado por substituição tributária;1.187,52;1.349,45;1200;16193
12/01/2026;110948;LACTALIS COMERCIO E DISTRIBUICAO - BA;1869.0800;LACTALIS COMERCIO E DISTRIBUICAO - BA;53191638;ATAKAREJO DIST DE ALIM E BEB SA ATAKAREJO;23741.00;6352;060 - ICMS cobrado por substituição tributária;1.342,57;1.525,65;1200;18308
12/01/2026;110949;ITAMBE COMERCIO E DISTRIBUICAO - BA;263.7400;ITAMBE COMERCIO E DISTRIBUICAO - BA;53191639;SENDAS DISTRIBUIDORA SA;2360.28;6352;060 - ICMS cobrado por substituição tributária;33007;37508;1200;4501
12/01/2026;110950;ITAMBE COMERCIO E DISTRIBUICAO - BA;121.0500;ITAMBE COMERCIO E DISTRIBUICAO - BA;53191639;ATAKAREJO DIST DE ALIM E BEB SA;1263.62;6352;060 - ICMS cobrado por substituição tributária;15148;17214;1200;2066
12/01/2026;110951;ITAMBE COMERCIO E DISTRIBUICAO - BA;403.4600;ITAMBE COMERCIO E DISTRIBUICAO - BA;53191639;ATAKAREJO DIST DE ALIM E BEB SA ATAKAREJO;4483.46;6352;060 - ICMS cobrado por substituição tributária;50489;57374;1200;6885
12/01/2026;110952;ITAMBE COMERCIO E DISTRIBUICAO - BA;789.0600;ITAMBE COMERCIO E DISTRIBUICAO - BA;53191638;MERCANTIL RODRIGUES COMERCIAL LTDA;8086.96;6352;060 - ICMS cobrado por substituição tributária;56679;64408;1200;7729
12/01/2026;110953;ITAMBE COMERCIO E DISTRIBUICAO - BA;897.8600;ITAMBE COMERCIO E DISTRIBUICAO - BA;53191638;SENDAS DISTRIBUIDORA SA;7856.29;6352;060 - ICMS cobrado por substituição tributária;64496;73291;1200;8795
12/01/2026;110954;ITAMBE COMERCIO E DISTRIBUICAO - BA;907.3100;ITAMBE COMERCIO E DISTRIBUICAO - BA;53191638;ATAKAREJO DIST DE ALIM E BEB SA ATAKAREJO;10684.75;6352;060 - ICMS cobrado por substituição tributária;65174;74061;1200;8887
16/01/2026;111330;ITAMBE COMERCIO E DISTRIBUICAO - BA;673.4100;ITAMBE COMERCIO E DISTRIBUICAO - BA;DESCARGA;ATAKAREJO DIST DE ALIM E BEB SA ATAKAREJO;10495.28;6352;060 - ICMS cobrado por substituição tributária;3030;3443;1200;413
16/01/2026;111337;ITAMBE COMERCIO E DISTRIBUICAO - BA;234.4560;ITAMBE COMERCIO E DISTRIBUICAO - BA;DESCARGA;CHOCOLAMOUR COM TORTAS FINAS LTDA E;5522.24;6352;060 - ICMS cobrado por substituição tributária;16000;18182;1200;2182
16/01/2026;111338;ITAMBE COMERCIO E DISTRIBUICAO - BA;389.8800;ITAMBE COMERCIO E DISTRIBUICAO - BA;PEDAGIO;SELMA PRADO FONTES COM DE ALIM LTDA;5982.56;6352;060 - ICMS cobrado por substituição tributária;1540;1750;1200;210
18/01/2026;111355;ITAMBE COMERCIO E DISTRIBUICAO - BA;368.9500;ITAMBE COMERCIO E DISTRIBUICAO - BA;53209473;WMS SUPERMERCADOS DO BRASIL LTDA;8377.52;6352;060 - ICMS cobrado por substituição tributária;44771;50876;1200;6105
18/01/2026;111356;ITAMBE COMERCIO E DISTRIBUICAO - BA;115.4700;ITAMBE COMERCIO E DISTRIBUICAO - BA;53209473;MATEUS SUPERMERCADOS SA;2225.40;6352;060 - ICMS cobrado por substituição tributária;14011;15922;1200;1911
18/01/2026;111357;ITAMBE COMERCIO E DISTRIBUICAO - BA;301.0500;ITAMBE COMERCIO E DISTRIBUICAO - BA;53209473;ATAKAREJO DISTRIB DE ALIMENTOS E BE ATAKAREJO DISTRIB DE ALI;1701.00;6352;060 - ICMS cobrado por substituição tributária;36531;41513;1200;4982
18/01/2026;111358;LACTALIS COMERCIO E DISTRIBUICAO - BA;949.6700;LACTALIS COMERCIO E DISTRIBUICAO - BA;53209473;SENDAS DISTRIBUIDORA SA;13549.58;6352;060 - ICMS cobrado por substituição tributária;1.152,35;1.309,49;1200;15714
18/01/2026;111359;LACTALIS COMERCIO E DISTRIBUICAO - BA;313.7700;LACTALIS COMERCIO E DISTRIBUICAO - BA;53209473;WMS SUPERMERCADOS DO BRASIL LTDA;3067.32;6352;060 - ICMS cobrado por substituição tributária;38072;43264;1200;5192
18/01/2026;111360;LACTALIS COMERCIO E DISTRIBUICAO - BA;814.0800;LACTALIS COMERCIO E DISTRIBUICAO - BA;53209473;MATEUS SUPERMERCADOS SA;11071.16;6352;060 - ICMS cobrado por substituição tributária;98783;1.122,53;1200;13470
18/01/2026;111361;LACTALIS COMERCIO E DISTRIBUICAO - BA;1757.3900;LACTALIS COMERCIO E DISTRIBUICAO - BA;53209471;SENDAS DISTRIBUIDORA SA;31016.70;6352;060 - ICMS cobrado por substituição tributária;1.867,79;2.122,49;1200;25470
18/01/2026;111362;LACTALIS COMERCIO E DISTRIBUICAO - BA;1511.2800;LACTALIS COMERCIO E DISTRIBUICAO - BA;53209471;SENDAS DISTRIBUIDORA SA;28469.86;6352;060 - ICMS cobrado por substituição tributária;1.606,23;1.825,26;1200;21903
19/01/2026;111368;LACTALIS COMERCIO E DISTRIBUICAO - BA;554.0700;LACTALIS COMERCIO E DISTRIBUICAO - BA;53209440;SENDAS DISTRIBUIDORA SA;8288.60;6352;060 - ICMS cobrado por substituição tributária;50990;57943;1200;6953
19/01/2026;111369;LACTALIS COMERCIO E DISTRIBUICAO - BA;152.6800;LACTALIS COMERCIO E DISTRIBUICAO - BA;53209440;MATEUS SUPERMERCADOS SA;3541.70;6352;060 - ICMS cobrado por substituição tributária;14053;15969;1200;1916
19/01/2026;111370;LACTALIS COMERCIO E DISTRIBUICAO - BA;749.0500;LACTALIS COMERCIO E DISTRIBUICAO - BA;53209440;ATAKAREJO DIST DE ALIM E BEB SA;8517.78;6352;060 - ICMS cobrado por substituição tributária;68935;78335;1200;9400
19/01/2026;111371;LACTALIS COMERCIO E DISTRIBUICAO - BA;502.3700;LACTALIS COMERCIO E DISTRIBUICAO - BA;53209440;ATAKAREJO DIST DE ALIM E BEB SA;5495.44;6352;060 - ICMS cobrado por substituição tributária;46235;52540;1200;6305
19/01/2026;111372;LACTALIS COMERCIO E DISTRIBUICAO - BA;1022.3200;LACTALIS COMERCIO E DISTRIBUICAO - BA;53209440;ATAKAREJO DIST DE ALIM E BEB SA ATAKAREJO;12094.04;6352;060 - ICMS cobrado por substituição tributária;94088;1.069,18;1200;12830
19/01/2026;111373;ITAMBE COMERCIO E DISTRIBUICAO - BA;796.0300;ITAMBE COMERCIO E DISTRIBUICAO - BA;53209440;DISTRIBUIDORA TIO LUIZ LTDA;9640.56;6352;060 - ICMS cobrado por substituição tributária;73263;83253;1200;9990
19/01/2026;111374;ITAMBE COMERCIO E DISTRIBUICAO - BA;249.9000;ITAMBE COMERCIO E DISTRIBUICAO - BA;53209440;ATAKAREJO DIST DE ALIM E BEB SA;2701.27;6352;060 - ICMS cobrado por substituição tributária;22998;26134;1200;3136
19/01/2026;111375;ITAMBE COMERCIO E DISTRIBUICAO - BA;264.3300;ITAMBE COMERCIO E DISTRIBUICAO - BA;53209440;ATAKAREJO DIST DE ALIM E BEB SA;2668.16;6352;060 - ICMS cobrado por substituição tributária;24328;27645;1200;3317
19/01/2026;111376;ITAMBE COMERCIO E DISTRIBUICAO - BA;658.2200;ITAMBE COMERCIO E DISTRIBUICAO - BA;53209440;ATAKAREJO DIST DE ALIM E BEB SA ATAKAREJO;7135.09;6352;060 - ICMS cobrado por substituição tributária;60580;68841;1200;8261
19/01/2026;111392;ITAMBE COMERCIO E DISTRIBUICAO - BA;228.0400;ITAMBE COMERCIO E DISTRIBUICAO - BA;53209472;ATACADAO SA;2943.68;6352;060 - ICMS cobrado por substituição tributária;27407;31144;1200;3737
19/01/2026;111393;ITAMBE COMERCIO E DISTRIBUICAO - BA;311.9400;ITAMBE COMERCIO E DISTRIBUICAO - BA;53209472;ATAKAREJO DIST DE ALIM E BEB SA;3839.41;6352;060 - ICMS cobrado por substituição tributária;37492;42605;1200;5113
19/01/2026;111394;ITAMBE COMERCIO E DISTRIBUICAO - BA;123.0900;ITAMBE COMERCIO E DISTRIBUICAO - BA;53209472;ATAKAREJO DIST DE ALIM E BEB SA;1732.11;6352;060 - ICMS cobrado por substituição tributária;14795;16813;1200;2018
19/01/2026;111395;LACTALIS COMERCIO E DISTRIBUICAO - BA;326.0400;LACTALIS COMERCIO E DISTRIBUICAO - BA;53209472;ATACADAO SA;3280.10;6352;060 - ICMS cobrado por substituição tributária;39185;44528;1200;5343
19/01/2026;111396;LACTALIS COMERCIO E DISTRIBUICAO - BA;1283.1500;LACTALIS COMERCIO E DISTRIBUICAO - BA;53209472;ATAKAREJO DIST DE ALIM E BEB SA;16773.24;6352;060 - ICMS cobrado por substituição tributária;1.542,24;1.752,55;1200;21031
19/01/2026;111397;LACTALIS COMERCIO E DISTRIBUICAO - BA;618.1800;LACTALIS COMERCIO E DISTRIBUICAO - BA;53209472;ATAKAREJO DIST DE ALIM E BEB SA;7081.48;6352;060 - ICMS cobrado por substituição tributária;74298;84430;1200;10132
19/01/2026;111461;ITAMBE COMERCIO E DISTRIBUICAO - BA;725.7200;ITAMBE COMERCIO E DISTRIBUICAO - BA;DESCARGA;SENDAS DISTRIBUIDORA SA;6965.38;6352;060 - ICMS cobrado por substituição tributária;32957;37451;1200;4494
19/01/2026;111464;LACTALIS COMERCIO E DISTRIBUICAO - BA;883.7200;LACTALIS COMERCIO E DISTRIBUICAO - BA;DESCARGA;SENDAS DISTRIBUIDORA SA;8321.48;6352;060 - ICMS cobrado por substituição tributária;1.053,36;1.197,00;1200;14364
19/01/2026;111465;LACTALIS COMERCIO E DISTRIBUICAO - BA;1337.6700;LACTALIS COMERCIO E DISTRIBUICAO - BA;PEDAGIO;MATEUS SUPERMERCADOS SA;16084.88;6352;060 - ICMS cobrado por substituição tributária;18230;20716;1200;2486
19/01/2026;111466;LACTALIS COMERCIO E DISTRIBUICAO - BA;919.7000;LACTALIS COMERCIO E DISTRIBUICAO - BA;DIARIA NO CLIENTE;SENDAS DISTRIBUIDORA SA;10621.82;6352;060 - ICMS cobrado por substituição tributária;1.285,22;1.460,48;1200;17526
19/01/2026;111467;ITAMBE COMERCIO E DISTRIBUICAO - BA;725.7200;ITAMBE COMERCIO E DISTRIBUICAO - BA;DIARIA NO CLIENTE;SENDAS DISTRIBUIDORA SA;6965.38;6352;060 - ICMS cobrado por substituição tributária;1.285,22;1.460,48;1200;17526
19/01/2026;111470;LACTALIS COMERCIO E DISTRIBUICAO - BA;737.7800;LACTALIS COMERCIO E DISTRIBUICAO - BA;DIARIA NO CLIENTE;SENDAS DISTRIBUIDORA SA;8580.22;6352;060 - ICMS cobrado por substituição tributária;1.696,50;1.927,84;1200;23134
19/01/2026;111471;LACTALIS COMERCIO E DISTRIBUICAO - BA;1509.9200;LACTALIS COMERCIO E DISTRIBUICAO - BA;DESCARGA;MATEUS SUPERMERCADOS SA;15974.96;6352;060 - ICMS cobrado por substituição tributária;56164;63823;1200;7659
19/01/2026;111475;ITAMBE COMERCIO E DISTRIBUICAO - BA;370.7200;ITAMBE COMERCIO E DISTRIBUICAO - BA;DESCARGA;MATEUS SUPERMERCADOS SA;3840.20;6352;060 - ICMS cobrado por substituição tributária;27233;30947;1200;3714
